"","G0","G1","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G2","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G3","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G4","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G5","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G7","G71","G72","G73","G74","G75","G76","G77","G78","G79","G8","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G9"
"ARGSYNBSUB-PWY",309.699301636936,32691.1854212822,20698.4115182507,3425.31138961949,4481.22986045724,497.25174601613,4967.42389837687,181.073921362848,7986.80666573829,14788.0586499587,652.943457377622,529.804299571058,4574.40495331732,3012.72858067423,6183.95484174257,19520.7494818668,9042.79161322655,22979.8115164601,553.278156394231,903.286968100653,1370.36265894659,45.1771168697502,2629.2344036283,12793.3606580437,6057.22980331682,70965.2300613586,8934.73174276298,8023.04329529964,1673.72113292093,19013.2260664682,52082.1354644905,3476.73707898432,477.834138350629,1348.95000317147,27817.8526338808,3856.7262721827,3113.48963494056,20309.1431112843,73164.2548195821,114616.785171835,12175.6749551988,6715.7106923626,61938.8335732808,9149.77822430436,14609.3855623117,4150.39480649165,7689.43085400305,1178.7365965794,27966.6250256168,4527.10914676395,1549.92558202093,4241.53904597332,19928.4501539186,252.853610146622,3202.18733298886,3914.59979868402,705.252266006405,1336.75633513874,3559.63477893716,5464.39476723677,820.561875517694,2133.73684398022,677.090737676372,2134.89901898915,1346.24121859226,1091.40049383095,3052.81664216644,65716.7181097041,26039.7450588489,126457.397751139,120952.089057575,219279.820627179,256328.312062835,54191.129256196,198.010765278118,47090.4536390689,11001.2938056845,179874.971307268,204808.715271491,29237.8453473411,13907.4542083359,80128.7016081265,11362.3515110397,51948.1097616556,88358.8232478986,55965.4718612209,2895.24734766382,10144.3101042888
"ARO-PWY",266.078442815223,3908.26233048709,5706.01763977828,3947.62512560399,1986.42610898517,569.616541816974,5872.82492801988,205.472979065119,9767.25031069228,17556.9874886206,784.625957689486,612.030255476178,2994.59363491518,2979.55079149917,4831.95071576393,6241.84335298769,5797.84274499705,4739.39734013343,548.827269840739,1151.44264550462,1433.65317933585,20.7533836407673,2816.11363306867,15137.7413055456,7162.74839182492,70239.3544875489,10175.7647440895,8621.82428113799,1684.93855449819,18548.3214400373,47956.8601219427,3923.46336615458,598.66028569982,1290.83140833407,32551.9229166813,4397.23893258504,3234.49518246846,19549.0329285416,86680.7244757098,127841.975469632,14082.9888919685,6138.87535141312,56832.0301119026,10275.9414278038,14979.0485379131,4115.31032702051,7986.92202808006,966.110281640193,25427.9329031241,3876.10863072224,1377.74804601131,4879.23484226368,18685.9312447495,286.721077232099,3285.18367467877,4446.90587413273,785.402606630229,1600.19393445702,3569.27530395454,6081.82028062986,829.617745295987,2439.7027234083,655.070378876697,2497.55083219884,1367.31772153096,1046.94382418066,3082.42141601393,55180.3133553823,25594.984713142,136814.569232781,132414.011881301,236549.336572582,272226.570575187,62256.1274966516,182.625831269168,47737.1049296211,3405.36812856597,186967.514385084,226606.168563365,32310.6464485486,14773.1046018753,92239.3684423386,12590.575004302,47732.7284135858,82344.5496260438,64039.1854122929,2897.78131076362,12192.8499506468
"ASPASN-PWY",185.906230980243,1049.57100169707,1221.5532354437,170.921907324153,526.071907329605,235.101869441779,49.1137361790024,160.000918459312,9.01444036642318,298.672340073764,2.73748640422795,437.715476445233,1389.16931750277,1510.06385266314,1956.60885933019,1891.50483066302,3312.37161331909,1057.6133594415,283.292781485338,595.64712149053,603.594156006336,0,1527.06239470693,21.1998031319243,27.7026568742019,32356.0214613197,8539.35306723675,4923.46008986136,868.882220186607,11511.8999618921,5250.95555923032,3702.23400497598,381.215061267871,792.468966451738,94.2175030178683,3266.85992435441,2587.68609470217,4208.04196907792,69876.4633602953,74141.1444522168,11746.1089503062,3703.10256437553,255.363266496259,9210.27107781849,7696.27754171568,2754.82015753349,3941.77102065164,368.433079212443,10968.9838617322,1852.87419450511,770.624615195572,3599.53288602051,7743.38233006023,270.405549288664,1890.55419732603,4112.00551487132,229.052683027534,952.686044113323,2840.72257655515,4483.05472637171,499.884849771776,1329.17762954707,301.392673360688,1338.5027124951,708.002765524076,690.69692123854,1072.90511165302,30081.1841626136,14743.184092547,81138.4472698762,76265.5616294404,139966.964525074,167970.458596499,58954.4884453405,121.027261439239,28408.274425383,965.074078999027,107871.112150403,135219.324413194,20344.3692387196,7675.16460846951,81719.8983916938,10046.1643009393,1175.62084279754,3998.59483798665,60571.7160892846,1863.24277843606,6.76186455476814
"AST-PWY",191.762458765848,26439.8686378146,16041.1511765343,95.0855272842105,3278.30855268847,54.3460293311768,89.7114467758614,32.5540517690244,0.428960320692503,94.978241422751,0,163.752723194412,2929.9252090797,1488.57257296305,2964.76645430425,15241.1777961637,6513.03821222389,18390.6072085057,175.427059901217,87.1178446533456,120.580991691261,32.1222222222222,349.390596474619,26.5777777777778,8.29354704717043,16273.3497000953,223.913122375528,1467.41312782464,571.271056129504,8455.22300748444,713.499393903506,819.020429780029,191.532909298848,808.615537652935,23.6082724300722,281.666185868774,320.387288294307,223.808349558183,63493.8288283673,89774.6836873199,6348.74217870309,616.45643198533,147.796163238943,292.559706322556,1899.40180630055,1642.68696964282,2266.83478107312,744.606390516803,247.043929181862,356.649068093537,85.7857234582211,326.990172346756,4646.2641497177,217.814013230482,1352.64669827565,446.963357362714,221.928180295817,608.188583674105,242.106441121231,582.677572828261,427.715699841619,854.866083900606,374.656999224456,475.687476935944,538.952187070861,245.287864358173,270.713170432253,43062.4135185544,9046.40937551448,91962.3982690329,90471.1914214761,142722.658096893,184412.666424933,50720.0072395588,119.062762195109,30978.90847478,8464.3295354336,120053.200395582,151863.779533455,19360.9443499293,6282.21630950946,70091.7085860669,2949.2778326909,838.966017692828,647.515573524111,51627.8774616211,1380.57953605079,42.0888888888889
"BENZCOA-PWY",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385608053053647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90254526335227e-07,0,0,0,0,0,0,0,0,0,0,0
"BIOTIN-BIOSYNTHESIS-PWY",301.534795318025,32488.0343326705,20307.1241969083,308.166788418231,4415.93269571063,374.665543019459,178.188048849871,168.410488136969,9.56339224961777,471.654576772666,4.06816362971675,614.468997787333,4386.68615460174,2869.2652023548,5519.60143293567,18996.5430972347,9113.79023517465,22761.4529077085,486.708374846417,677.953841106779,311.680959141556,42.7362853157994,2256.61806239013,48.1120640182042,39.8006007575128,37962.8799130847,3484.05349908631,4745.25144665701,1223.43931994602,13060.0557243905,2865.5518209119,2001.70574276133,509.063236427362,1183.87783974783,155.020691308733,1425.54981647708,1401.30568340359,1089.93049343384,79812.7757679799,111728.851612402,12936.2136113171,2482.81922726392,390.7663905144,1329.23532192699,6858.22397146334,3857.25366243063,4478.35879869678,1066.92418577579,3997.65577893743,1017.81465180262,332.932989614436,2594.48281801253,10138.6780225723,303.551284215198,3047.27898125765,2366.82673008962,343.343295135141,1375.03356922827,1074.33499546276,3383.72611318303,671.434171495913,1602.5640022034,529.17199033061,1213.40732257103,983.300825336752,659.530424707994,1021.32919273443,55757.4202429827,17722.186698519,110971.68218252,106731.158731948,190272.576561526,218870.609796147,64873.7951982247,200.816666396618,37029.3178245604,10638.8888711922,148755.367960098,185541.536685757,26879.8765492878,10143.0815173594,93421.3831851202,7101.63465684814,1458.38205688426,2672.20692098067,67139.4185177217,2258.86932206622,82.5773924454471
"BRANCHED-CHAIN-AA-SYN-PWY",333.122332957067,30233.7108198765,19283.2907937146,4044.44631379248,4225.14451539324,616.540344394858,5864.5174837234,221.108903993979,9814.87326503927,17754.6516209271,788.396065808254,775.536761207444,4573.90321280626,3397.5253287747,5987.30808150725,18190.8121315451,8870.87883972222,21275.1046823178,656.841205292116,1224.68649125839,1579.64870989288,42.836316670766,3347.87327518676,15264.7210322759,7226.94237333932,82865.4032120386,15509.3211833376,12096.2014054955,2051.20939835481,20875.5736128239,53088.5838744208,5762.53377655337,742.441492641881,1499.63874969577,32873.7407032659,6445.16770777243,4591.80644874365,22861.3066457492,79957.6482738636,113149.552381731,17834.4944048605,8619.47854982787,61575.1557055867,15502.8793124176,21127.1013221287,5155.22315413628,9852.07368570547,1121.25494748751,47987.6421694827,7391.9820482724,2244.88583529833,7383.56652603144,24461.1462501003,291.626802349975,4224.9474860128,6528.91136203378,974.758061610363,2208.25806438343,5243.92678222976,8887.33986052021,981.650600318488,2708.91813484837,844.748892308774,2696.89147937402,1728.0091096364,1401.01546570405,3351.70738673516,60434.5445467202,29521.3544152062,118889.282126776,111613.576464388,220655.919765807,243370.064792689,62218.1519216252,183.374556724447,42727.1259912599,10305.9725985865,170881.209887327,201000.325324186,33502.5908574503,15655.9013086587,93908.5835974787,17299.0009033504,51674.499580843,90437.6285787839,64655.4359624148,3333.30112284866,12247.9993307255
"CALVIN-PWY",279.006690033362,24227.9339221169,15500.6035046813,3056.06623492962,3495.58804893183,556.896175304555,4592.01942607441,203.559014857182,7178.16695183598,13251.4270532044,587.911124428201,649.70567364486,3768.94392710356,3024.19161076724,5269.56535086521,14729.5438594503,7478.95453243809,17104.8026567899,619.65807025316,1291.67570800001,1208.80789043035,36.1457769993999,3053.6796157684,11485.2598339591,5453.86227118493,70925.9772972911,11150.5443349613,9140.32805184179,1545.19003648282,16819.8840543644,45985.6029848273,4187.0918335754,573.42165580382,1205.49214664123,24862.5052799815,4847.90672069866,3550.52685768116,19033.6167001821,86910.3355167992,90379.8410116924,15297.1346882532,6378.58908418768,52348.8241465991,11133.3347638238,16258.869739974,4267.7177422299,7903.48296428161,840.361400347933,28484.8773712623,4270.77275470128,1549.0610719485,5227.45602390771,19677.899275575,327.136689538085,3382.61029061198,4818.99893531686,805.336746881746,1661.53698260232,3562.85899841589,6659.97418180252,834.103683502547,2081.35866764537,663.522829406231,2562.90075470222,1435.7662611714,1577.84339967465,3476.57557501382,51541.636586477,25197.5966753393,100547.308455147,95440.983613503,183378.858980756,205225.660385277,71096.8042795005,175.171145765764,38202.4808865295,8335.69209585907,145457.341422055,167774.898238242,29114.1749104998,13796.8146327307,103330.116136726,13679.1295117073,41789.9618690275,71716.0741852329,73865.8346424937,3073.57659915092,9139.49785226381
"CATECHOL-ORTHO-CLEAVAGE-PWY",97.8402290887068,142.459796702168,182.924054189547,90.274606636027,167.639301300419,74.2892118021038,6.22569435815284,111.413024054365,0,45.2352733222138,0.841466431941076,237.338143106993,288.738443626107,229.890732032718,209.445427783144,58.3946750479316,839.843755727761,220.361569678416,183.280532207513,29.3897257753102,174.336323278123,0.0246941971469881,454.782501695507,0.0154024468770122,0.0044945267224726,13205.5524081185,2688.95048410882,1478.33534695166,181.568313983073,7155.93840432449,606.281740802916,1247.90075346045,219.580985400593,408.464401529138,38.6826081587668,998.857810859229,887.832205342699,779.087709723441,10301.4560647731,0.165555534315031,1640.17990874712,966.653876905676,219.632461911776,3147.45960707128,2180.16793804692,1668.59002206132,2241.92764888277,351.022989668181,2390.67797946455,617.105320599034,182.121488278237,1085.45578365192,5454.98588848593,0.00563521860759998,1218.58757158097,1252.88078603095,348.946160865526,211.569574878717,389.428401963981,1413.80837388395,148.454218103541,612.39480035775,213.223184363169,441.636963008813,392.061178573086,156.201107517325,355.869703045759,14358.5717133257,4764.28512200709,45963.5111879828,53128.7454339633,50334.5661400342,131056.882784794,553.307030251248,57.8589372331128,23812.9982571074,73.8420777751967,68021.9323059956,67262.0645977324,7121.65164154314,4892.83757427055,2624.70889567826,3225.89130454781,7.91088379285895,796.425373517359,60.1259066060383,592.634066776604,1.93917273032829
"CENTBENZCOA-PWY",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376636014571859,0,0,0,0,0,0,0,0,0,0,0,0,10.4519949987783,0.125760680701891,0,12.4029570733902,0.215575766074564,0,0,0,0,0.14522401964381,0.914088614001362,0.0629221068756595,0,0,0.127246914544735,0.0464052800930412,0,0,0.312739640763366,8.54611788375873e-05,4.20195705667664,0,1.43684841574288,0,0,0.648235120454718,6.83518478204507e-05,0,0,0.299412875339667,0,0.038926677883839,0,0.555145289612818,0,0,0,0,0,0,0,1.49817923934965,0,1.83258000737096,0.0149730154167326,13.0764208407838,0,0,0,0,0.0188318007285929,0,0.297985041863151,0,0,0.207136319982534,0.0534278321077601,0.0104826918915456,0.000164163731558497,0,4.29727218600397,0
"CENTFERM-PWY",2.29111377626594,26.1378210762109,244.504905139586,28.1365474292506,48.8310992905182,0,0,33.4678274339111,0,22.7066565850393,3.94007773167394,35.707387948002,307.479786654252,174.658939213746,211.28230723109,112.344640239961,498.245880220589,18.604382906243,19.563760272018,166.225525836645,54.5157388455206,0,171.684371101627,0,1.33324201599476,2909.08181164334,0,242.658910016778,0,1276.31080495963,2574.03236563834,0,88.0416173990546,9.76976841273431,8.11729743807115,640.293086130398,27.1912574455845,666.272551881436,286.642915575395,165.358102316326,149.997754275239,205.615737025426,161.306150672783,30.1595842662139,2709.58615401279,567.694294756513,1540.23189241397,0,0,19.6935348778272,4.81599999999999e-13,0,4440.57425240163,3.57462778158815,394.53025389828,137.69021320459,205.278542627157,0,127.349917784629,254.976302923736,0,238.960067668421,5.73921712002783,0,4.17269999999997e-12,154.441633950944,103.445825778671,2536.34341367826,1033.66777155774,2042.52733164302,270.811658975502,7544.86603878263,2548.4761696882,446.666462202293,0,1170.15791479408,264.029949638079,6355.39404867308,2751.62457034934,5274.21945586981,1413.13337547221,6026.47907922697,798.175355815577,48.6941443099072,983.161045185994,77.1133000139426,302.119580943969,0
"CHLOROPHYLL-SYN",4.46313588909667,0,0,0,0,8.94077631512808,0,0.142939286459132,0,30.318360553616,0,5.59206326402812,3.49692297132121,52.1315039389839,3.45025044424376,0,0.782806449692096,1.90932362306526,0.423214990907307,15.5901470211241,36.4591234104793,0,10.9144547880675,0,0,1881.79378851884,139.575315802634,300.528012800961,73.7733044956661,424.732494859347,121.301096025317,86.0616964380695,0,0.94322066955452,3.08247635465731,224.235176257677,86.1562766873551,93.4483034270346,0,0,335.871755123553,154.356500110471,1.98204301629841,305.330319864503,590.76646391139,385.458631342937,363.166089570639,0,303.216056313004,0,33.9173674991364,210.631768492001,941.315885356905,0,225.865929051443,114.445492600075,0,82.2857009813058,0,260.443096942143,38.3922107184762,22.8570625041316,105.985004399074,0,32.3837546450162,11.4060862601068,0.872619588875584,188.451288568854,882.360404563194,115.207768765735,7.18042501838105,2937.50978795519,396.771545361237,11.4642385524633,4.39075128098094,138.611103788939,35.0510115879261,1229.96486222226,827.11242109839,99.8249741132146,184.440575824699,143.701085869924,948.543270054125,4.74729300623383,233.52496038159,0,14.22547405573,0
"COA-PWY",238.859278064531,24153.5158558305,15376.1005875454,3406.64748117833,3414.11944205847,547.7386015595,5206.52,166.225333258846,8481.79957213579,15258.8765234156,682.599901398151,552.006126831674,3631.65591510772,2875.91189358441,4984.45286379567,14503.568813126,6902.86841835313,16992.4155243883,498.640580220124,1070.91233802259,1211.6737806814,34.02,2634.941442761,13206.2306604043,6267.60795925431,59447.4528603081,7573.20828154021,6698.57221208262,1322.43281511851,14503.6952894443,45551.2654500556,2851.62205607037,438.367105422323,1029.14922949684,28346.1667631547,3333.78919197218,2534.02916092193,17588.1132888044,65652.8427129246,85176.3475021695,10717.8630391791,5346.17053250316,54125.0099999924,7442.47345004866,12180.7433678385,3681.22991483639,6528.67287831705,761.48636754817,20929.0003732263,3274.03745549523,1160.91089441359,3742.97774870926,15980.3985881121,233.298731771615,2820.8783655824,3253.59131655294,672.060000001331,1288.34098190848,3270.61999960808,4741.69322170892,606.232916907175,1859.75206842072,524.360291523991,2309.68011933279,1074.7052405864,1235.47708019874,3281.34887470004,44863.7480333301,20853.5428791234,95336.6581072605,91527.0185286121,168306.564471224,194177.051502653,50924.0012947015,155.643585617887,36771.6479609489,8216.78431977735,136000.507479491,155240.025505363,23906.6657569339,11807.7895712773,75228.7285241811,9661.77109859812,44230.997166738,76071.0361261418,53337.781615814,2482.13558733935,10614.1335052844
"COBALSYN-PWY",235.615924567979,24580.018230388,15411.2831443555,226.086146707279,3275.56898921086,201.811305731401,136.476035016994,120.152461544614,0,274.050545361014,0.248151231407913,393.43581806493,3108.8400082547,1686.80262385798,3609.71559786116,14263.5929500778,6308.32704300201,17221.6099788743,256.941791716488,560.545668892197,272.308947088261,31.016146485249,1111.56622771963,40.7435947704433,11.4503260560739,31020.8171078298,7508.93067884258,5555.12539192475,832.525621616625,11545.2432045322,3339.84778996648,2855.32569147482,382.308208241704,944.344838161467,146.42706565816,2846.71503496725,2073.1985213281,3343.96271431345,66589.0415802862,83482.0047343949,10025.829751733,3309.91376332738,295.368485278184,7439.79926059038,7164.87926913471,2931.55367209166,4554.33320769598,694.416786298412,22329.9410936719,3443.38585638706,884.650554145183,3535.17759867412,10019.6422836598,241.029823264442,1931.14948431743,3197.99097132631,532.410996949117,1184.77680008403,2135.87985398427,4314.93948830604,513.460016440838,1330.50038116902,400.785963930329,835.632404471675,576.801142781588,674.089777137401,673.25761737519,36791.1697805291,12666.4406552975,94000.1103165978,93362.7531823138,146598.703292314,192752.495436523,52371.9267870126,123.918577664829,34242.6334152921,7940.89890696018,125996.606671669,150767.772276867,17887.7220393674,8344.74266108834,72716.1055783198,8299.10394381918,1204.45174334885,3035.69962894411,53587.74236007,1675.76622216499,69.1734493244546
"CODH-PWY",0,0,7.34822814854927e-05,0.229878454740799,0,3.20299843984109e-08,0,0,0,0,0,8.32653939970437e-09,0,89.6393419629206,29.0199390744151,0,0,3.13016199998425e-09,0,0,0,0,12.2014451161985,0,0,692.130856741208,23.5511771627427,6.59524041109993,1.312509307831e-07,23.136719897778,59.6530843248624,0,0,0,0,0,37.0937400098839,0,2.67629635997517e-08,0,7.50005317973336e-08,63.5227797236727,0,3.22884689982213e-08,1.22924391398694e-07,36.6507496518399,9.76699172788304,0,6.77071001986478e-08,0,0,0,98.3844085468749,5.20021830245037,9.06205027937497e-08,0,0,0,199.601604223224,106.826520156122,0,0,0,60.5928919361806,0,8.32653939995999e-09,184.788623735349,1.4353415953237,305.89578450435,40.4925892518733,6.62679500820989,1356.13352500255,43.6566020094234,6.6243102947612,0,334.848051827766,29.3532770473749,163.240314598219,575.131370955981,375.835846081787,41.0612963324012,34.3283801811441,110.714815111542,0,3.9998927158068,0,4.06741494673261,1.74018787690745e-05
"COLANSYN-PWY",266.416461996818,28804.3797412603,18132.7653992627,199.68957651509,3836.29332782237,186.442706824415,188.963489282211,73.2851285357262,1.97505254143215,244.754874836432,3.67033218837871,333.112400996993,3907.94657005228,2369.85182564547,4469.02697919816,16979.9544404024,7697.44925267596,20146.4362058617,264.432153632168,453.104194991195,442.596410209909,38.943428704644,1142.80088401808,53.3507909333062,20.5248047973404,37780.02520039,11660.1050950691,7403.68970786265,1147.07561491625,14356.7880174168,4972.3979393168,4382.66991114765,407.234768111115,1071.37674082294,198.31449223855,4824.95813294075,3389.73260310588,5679.14737071948,75635.7568976426,94788.9152443965,14234.2164022399,2152.94885325506,27.5608227158278,11985.7058872432,12616.1051031302,2792.77251568205,5370.54517480579,831.763214161365,17946.6681097655,998.522176560678,379.205015864037,5413.7439037529,12000.8429634112,258.826714785765,2061.5556139446,5123.53927099006,546.461697946064,1479.54164323875,2146.18790625889,6785.29148083098,618.216623424356,1406.66050809455,484.396706139959,1384.28916569034,883.706737461865,807.383246717434,1084.95728568779,54815.38451801,17245.0380424456,110221.366267558,110371.514822439,180811.263003781,236930.345000534,59220.8431272177,144.459280805023,42641.6434759362,9550.21681148559,153075.142109252,182935.571837146,26144.6697315358,10247.6883822511,85160.3464906253,13399.0769267951,1695.21477837533,2544.06732173537,61018.8497669689,2226.32920127096,90.0546342430121
"COMPLETE-ARO-PWY",279.722475631842,4415.74753987106,6355.97610097487,4135.00388529847,2177.78682181863,599.406233485561,6148.67320987314,214.535008142816,10229.1128782222,18398.4522960083,822.322133457102,649.157853144758,3227.77458860602,3150.79953165483,5197.23385489031,6922.42479127024,6266.02718626409,5311.62486359569,584.903605310519,1193.51394396382,1501.56445260405,22.7437416534913,2971.54871843847,15864.0515321183,7505.91750947824,73320.3358841993,10366.0172989967,8926.08777670849,1771.49231743511,19430.8141907228,49837.1131603963,3997.75430051462,621.508525747624,1351.10816986324,34124.8971997718,4462.97357462524,3292.87645948068,20221.0294042604,90627.5186697086,131892.603867567,14549.8871245777,6444.87248616775,59083.2706112696,10531.6502486016,15698.0769711823,4356.28818953036,8359.71454420964,1018.50709982399,27523.0959114075,4224.92453365091,1478.84140368658,5000.40549678212,19617.5687707475,301.563765909108,3441.29145827348,4535.21981309683,828.257904551221,1668.37608229442,3778.79323902377,6211.65452245636,866.75726162901,2518.65336611594,687.489780867265,2603.82332016928,1430.63545491036,1077.1304710738,3242.73523870234,57754.2102563015,26728.0534362357,142001.575357147,137575.307322907,244879.925984184,283775.154161123,65449.7261669009,192.859437280941,50002.7632567478,3779.84510767173,194606.802930734,235179.210150467,33718.0559409574,15353.4557577576,96851.8187761291,12895.1034280388,49713.7626615009,85851.5065522579,67355.8770673215,3028.16394645741,12771.2774807663
"CRNFORCAT-PWY",6.80126817236648,122.194771422602,594.511320535477,0,199.44011674223,0.91694209837241,8.09406236995329,53.2902440154004,0,74.429350908017,0,105.616182447644,796.755624870708,406.190904809725,563.877719167376,20.4388586113511,1640.08060901574,51.1453987264648,3.74990834806343,0.815073655665531,0.326181139222021,9.43542367686474,319.628541629544,0,0,16538.2988291854,236.195804763535,287.544939952752,250.115238974348,8159.76062788557,149.654114676031,471.87962127815,126.523711778533,235.089924463565,36.0247935062688,274.935077917926,266.641491444673,58.3770479056281,12785.3116985411,272.482694540344,545.329846418671,695.102221445094,0.0483190798008301,206.227109845809,1696.70604423907,1700.77488710046,2784.67345976565,0,181.811278192422,291.898061806916,9.26682463432271e-07,259.586234808546,5017.58404751605,0,466.819680104651,207.317410232024,0,0,3577.07813666494,376.065023496613,180.958587607779,352.179685329977,203.855268070114,419.740710694052,422.437815433275,0.00282101240367441,319.533363453064,7070.80757023702,7203.75570482337,43659.5136677069,48756.4993898036,71354.0280957116,114183.452831475,544.355038510079,0,24506.5169954181,221.844764990426,70173.9060500649,70028.5894210979,6287.86161226339,4654.70930369982,2687.35594101008,2443.90123214785,125.535436278628,576.795555816254,2.07999453309252e-05,628.324116611659,6.88775393304241
"DAPLYSINESYN-PWY",296.954230494721,27799.8632039416,17699.3947841132,1053.82335741693,3912.09716752539,444.821802742175,950.954132264444,194.06901485834,38.1442933171083,2000.33951365108,29.4631832274276,623.325240933001,4173.67527350368,3143.46433999339,5637.31322598128,16778.7566703262,8141.71340119043,19574.0141257785,526.773095934415,843.367532112328,856.809674650298,39.1751411410975,2725.39932927514,321.289315029093,273.824114655906,64584.0768850767,9861.35116401057,8429.34112666858,1710.62757163432,17691.5142134101,16436.1531403658,3849.74693396357,532.119107087526,1339.50065997564,761.369654693553,4486.98278751506,3266.06252545627,9903.37127669973,76894.8020504636,94743.2362873944,13511.0007820295,6052.80596103008,8523.29875913119,9875.97321014587,15242.4224672177,4221.83313196778,7867.91594391539,995.840757091132,27945.2769576914,4392.77302005962,1409.78568427957,4810.69374194339,19112.8465446065,259.807186919022,3411.2794011915,4342.81133561978,769.570223280203,1546.56247926994,4081.64560831735,6065.05424877808,751.928870708122,2234.52409082886,694.264642392758,2245.25755900095,1350.05986381884,1238.80090693805,3247.5312103048,59071.4817644754,24803.7798217921,114821.557394316,110098.465943413,197917.0738391,236007.199434611,56536.9080500276,203.458312190316,42954.4067536424,9452.99489012092,162870.210380104,189646.056868165,29800.8177503643,13877.863681388,83110.2003990492,12267.3980362891,8371.0279231033,12186.7526858845,57890.103364868,2870.99438679313,513.93675443905
"DENITRIFICATION-PWY",10.5506234967818,25.1296857338122,1.24308455876925,10.1594586372439,98.4581782822857,2.13962423776772,0,21.5869344982402,3.9999999686828,133.096498259962,0,130.707635488215,446.036292898242,450.373705901007,152.173926266023,13.9729869634288,415.713637816222,73.660605942654,95.0240235626111,93.7031140370596,12.9696251740832,0,748.691726776195,0,13.7140808032513,5305.07784106125,541.286854786015,1375.70089758836,48.6264067031428,1608.96772192692,239.329769323679,544.407054257914,4.20454403028762,283.575917989674,27.2625754634162,344.206220089848,127.171323177846,351.201179117698,1851.10378506538,142.134102693575,686.455192162965,419.552455553185,56.5137344512366,88.5371336603416,1111.34790541672,695.947207518746,785.815920039571,351,111.575147027736,159.532329983757,38.3305169899041,784.211634596331,2042.49034964743,8.73280048226402,281.616466273552,151.642835493411,0,274.238376067593,31.0858008773957,260.87224114103,124.263117188503,244.411950994751,2.61818747127636,265.890105370204,106.496204407337,81.1085877432077,117.584786536315,7764.7019458253,1467.96136142642,7866.02693480281,8020.19890266389,10440.7778755254,28077.8620508237,198.209843992908,62.33,4559.81881578305,4.28755585329172,13147.6705272016,11108.3775697211,2278.15747373046,1006.93403777488,776.247272057405,732.682983641087,74.3000684090389,317.301109573825,2.30702022709207,299.071046473984,0
"DENOVOPURINE2-PWY",197.747445983199,4809.02210574975,3587.69204245566,1402.48547096544,1856.70768299896,488.237396761782,1026.62400135295,161.037422248174,78.8534171186648,2394.46188064609,21.0971803507852,568.354442665925,3172.9990221633,2887.11114145476,4436.44717793624,8838.98492821821,4736.15517104199,4429.34500428312,532.189732129347,1043.45372658323,1161.92554139513,10.0813238654436,2757.29343407509,621.395037193302,492.171246333778,62397.27475532,464.215804488462,5908.99240639211,1154.69769222444,11626.5298117952,23459.2040378943,1965.34032118309,449.664301752951,1053.73231975274,940.968727394164,2770.62105249233,1812.7790641531,11424.9695920563,67699.3398360975,34730.4756594064,11691.6943312272,5362.34633402278,13860.3577513693,1219.39272232748,11457.8204640368,3448.2960554758,6167.09094088027,789.429351719795,5993.97577333544,1960.34084452157,1077.6920782511,1085.82679921265,15747.3473513228,255.843485328563,2554.64852091687,1913.24345739705,687.893332546152,1336.33249913643,2360.04610076247,2636.69974032045,672.019577291692,1871.14729886972,450.582645602339,2091.18902443862,1064.40471093423,1240.65662203475,2975.56585670408,44209.0156185447,19927.8434920644,58780.7286697209,55943.0898774076,115953.722728831,135563.154604916,56644.3213721189,155.750552361997,25248.1166669905,4907.27540078899,97541.5777723045,90976.0190805836,22066.0174811182,10802.6794727948,82774.465980016,7982.69650760866,12774.0129803362,39911.7270050248,59236.0355293482,2499.39428956395,326.798258430601
